province,district,attribute,count,pct,factor
punjab,mandi bahauddin,no,373,0.639794168,"Did any delivery
                                                                        take place in the last 3 years"
punjab,narowal,yes,344,0.49002849,"Did any delivery
                                                                        take place in the last 3 years"
punjab,narowal,no,358,0.50997151,"Did any delivery
                                                                        take place in the last 3 years"
punjab,sialkot,yes,338,0.419354839,"Did any delivery
                                                                        take place in the last 3 years"
punjab,sialkot,no,468,0.580645161,"Did any delivery
                                                                        take place in the last 3 years"
punjab,kasur,yes,344,0.408066429,"Did any delivery
                                                                        take place in the last 3 years"
punjab,kasur,no,499,0.591933571,"Did any delivery
                                                                        take place in the last 3 years"
punjab,lahore,yes,906,0.358954041,"Did any delivery
                                                                        take place in the last 3 years"
punjab,lahore,no,1618,0.641045959,"Did any delivery
                                                                        take place in the last 3 years"
punjab,nankana sahib,yes,167,0.36622807,"Did any delivery
                                                                        take place in the last 3 years"
punjab,nankana sahib,no,289,0.63377193,"Did any delivery
                                                                        take place in the last 3 years"
punjab,sheikhupura,yes,245,0.371775417,"Did any delivery
                                                                        take place in the last 3 years"
punjab,sheikhupura,no,414,0.628224583,"Did any delivery
                                                                        take place in the last 3 years"
punjab,khanewal,yes,312,0.382822086,"Did any delivery
                                                                        take place in the last 3 years"
punjab,khanewal,no,503,0.617177914,"Did any delivery
                                                                        take place in the last 3 years"
punjab,lodhrean,yes,203,0.371115174,"Did any delivery
                                                                        take place in the last 3 years"
punjab,lodhrean,no,344,0.628884826,"Did any delivery
                                                                        take place in the last 3 years"
punjab,multan,yes,514,0.374090247,"Did any delivery
                                                                        take place in the last 3 years"
punjab,multan,no,860,0.625909753,"Did any delivery
                                                                        take place in the last 3 years"
punjab,vehari,yes,424,0.420218038,"Did any delivery
                                                                        take place in the last 3 years"
punjab,vehari,no,585,0.579781962,"Did any delivery
                                                                        take place in the last 3 years"
punjab,Ättock,yes,203,0.354895105,"Did any delivery
                                                                        take place in the last 3 years"
punjab,Ättock,no,369,0.645104895,"Did any delivery
                                                                        take place in the last 3 years"
punjab,chakwal,yes,166,0.319845857,"Did any delivery
                                                                        take place in the last 3 years"
punjab,chakwal,no,353,0.680154143,"Did any delivery
                                                                        take place in the last 3 years"
punjab,jehlum,yes,165,0.331325301,"Did any delivery
                                                                        take place in the last 3 years"
punjab,jehlum,no,333,0.668674699,"Did any delivery
                                                                        take place in the last 3 years"
punjab,rawalpindi,yes,471,0.343294461,"Did any delivery
                                                                        take place in the last 3 years"
punjab,rawalpindi,no,901,0.656705539,"Did any delivery
                                                                        take place in the last 3 years"
punjab,okara,yes,418,0.416334661,"Did any delivery
                                                                        take place in the last 3 years"
punjab,okara,no,586,0.583665339,"Did any delivery
                                                                        take place in the last 3 years"
punjab,pakpatan,yes,282,0.470784641,"Did any delivery
                                                                        take place in the last 3 years"
punjab,pakpatan,no,317,0.529215359,"Did any delivery
                                                                        take place in the last 3 years"
punjab,sahiwal,yes,298,0.404891304,"Did any delivery
                                                                        take place in the last 3 years"
punjab,sahiwal,no,438,0.595108696,"Did any delivery
                                                                        take place in the last 3 years"
punjab,bhakar,yes,215,0.407969639,"Did any delivery
                                                                        take place in the last 3 years"
punjab,bhakar,no,312,0.592030361,"Did any delivery
                                                                        take place in the last 3 years"
punjab,khushab,yes,155,0.315682281,"Did any delivery
                                                                        take place in the last 3 years"
punjab,khushab,no,336,0.684317719,"Did any delivery
                                                                        take place in the last 3 years"
punjab,m ianwali,yes,229,0.435361217,"Did any delivery
                                                                        take place in the last 3 years"
punjab,m ianwali,no,297,0.564638783,"Did any delivery
                                                                        take place in the last 3 years"
punjab,sarghodha,yes,372,0.360116167,"Did any delivery
                                                                        take place in the last 3 years"
punjab,sarghodha,no,661,0.639883833,"Did any delivery
                                                                        take place in the last 3 years"
sindh,baddin,yes,359,0.409817352,"Did any delivery
                                                                        take place in the last 3 years"
sindh,baddin,no,517,0.590182648,"Did any delivery
                                                                        take place in the last 3 years"
sindh,dadu,yes,273,0.356396867,"Did any delivery
                                                                        take place in the last 3 years"
sindh,dadu,no,493,0.643603133,"Did any delivery
                                                                        take place in the last 3 years"
sindh,hyderabad,yes,286,0.367609254,"Did any delivery
                                                                        take place in the last 3 years"
sindh,hyderabad,no,492,0.632390746,"Did any delivery
                                                                        take place in the last 3 years"
sindh,jamshoro,yes,193,0.401247401,"Did any delivery
                                                                        take place in the last 3 years"
sindh,jamshoro,no,288,0.598752599,"Did any delivery
                                                                        take place in the last 3 years"
sindh,mitiari,yes,156,0.378640777,"Did any delivery
                                                                        take place in the last 3 years"
sindh,mitiari,no,256,0.621359223,"Did any delivery
                                                                        take place in the last 3 years"
sindh,tando allah yar,yes,192,0.426666667,"Did any delivery
                                                                        take place in the last 3 years"
sindh,tando allah yar,no,258,0.573333333,"Did any delivery
                                                                        take place in the last 3 years"
sindh,tando mohd khan,yes,196,0.455813953,"Did any delivery
                                                                        take place in the last 3 years"
sindh,tando mohd khan,no,234,0.544186047,"Did any delivery
                                                                        take place in the last 3 years"
sindh,thatta,yes,263,0.32630273,"Did any delivery
                                                                        take place in the last 3 years"
sindh,thatta,no,543,0.67369727,"Did any delivery
                                                                        take place in the last 3 years"
sindh,karachi,yes,1003,0.279465032,"Did any delivery
                                                                        take place in the last 3 years"
sindh,karachi,no,2586,0.720534968,"Did any delivery
                                                                        take place in the last 3 years"
sindh,jaccobabad,yes,259,0.448096886,"Did any delivery
                                                                        take place in the last 3 years"
sindh,jaccobabad,no,319,0.551903114,"Did any delivery
                                                                        take place in the last 3 years"
sindh,kashmore,yes,261,0.474545455,"Did any delivery
                                                                        take place in the last 3 years"
sindh,kashmore,no,289,0.525454545,"Did any delivery
                                                                        take place in the last 3 years"
sindh,larkana,yes,316,0.446327684,"Did any delivery
                                                                        take place in the last 3 years"
sindh,larkana,no,392,0.553672316,"Did any delivery
                                                                        take place in the last 3 years"
sindh,shahdadkot,yes,327,0.429697766,"Did any delivery
                                                                        take place in the last 3 years"
sindh,shahdadkot,no,434,0.570302234,"Did any delivery
                                                                        take place in the last 3 years"
sindh,shiokarpur,yes,301,0.407307172,"Did any delivery
                                                                        take place in the last 3 years"
sindh,shiokarpur,no,438,0.592692828,"Did any delivery
                                                                        take place in the last 3 years"
sindh,mir pur khas,yes,334,0.416978777,"Did any delivery
                                                                        take place in the last 3 years"
sindh,mir pur khas,no,467,0.583021223,"Did any delivery
                                                                        take place in the last 3 years"
sindh,sanghar,yes,469,0.432656827,"Did any delivery
                                                                        take place in the last 3 years"
sindh,sanghar,no,615,0.567343173,"Did any delivery
                                                                        take place in the last 3 years"
sindh,tharparkar,yes,315,0.433287483,"Did any delivery
                                                                        take place in the last 3 years"
sindh,tharparkar,no,412,0.566712517,"Did any delivery
                                                                        take place in the last 3 years"
sindh,Ümer kot,yes,310,0.432960894,"Did any delivery
                                                                        take place in the last 3 years"
sindh,Ümer kot,no,406,0.567039106,"Did any delivery
                                                                        take place in the last 3 years"
sindh,ghotki,yes,351,0.398410897,"Did any delivery
                                                                        take place in the last 3 years"
sindh,ghotki,no,530,0.601589103,"Did any delivery
                                                                        take place in the last 3 years"
sindh,khairpur,yes,433,0.41356256,"Did any delivery
                                                                        take place in the last 3 years"
sindh,khairpur,no,614,0.58643744,"Did any delivery
                                                                        take place in the last 3 years"
sindh,nowshero feroze,yes,345,0.413669065,"Did any delivery
                                                                        take place in the last 3 years"
sindh,nowshero feroze,no,489,0.586330935,"Did any delivery
                                                                        take place in the last 3 years"
sindh,nawabsha,yes,318,0.462209302,"Did any delivery
                                                                        take place in the last 3 years"
sindh,nawabsha,no,370,0.537790698,"Did any delivery
                                                                        take place in the last 3 years"
sindh,sukkur,yes,317,0.369463869,"Did any delivery
                                                                        take place in the last 3 years"
sindh,sukkur,no,541,0.630536131,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,awaran,yes,61,0.182634731,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,awaran,no,273,0.817365269,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,kalat,yes,138,0.329355609,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,kalat,no,281,0.670644391,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,kharan,yes,232,0.446153846,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,kharan,no,288,0.553846154,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,khuzdar,yes,158,0.343478261,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,khuzdar,no,302,0.656521739,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,lasbella,yes,139,0.325526932,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,lasbella,no,288,0.674473068,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,mastung,yes,187,0.412803532,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,mastung,no,266,0.587196468,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,washuk,yes,178,0.341650672,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,washuk,no,343,0.658349328,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,gawadar,yes,172,0.466124661,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,gawadar,no,197,0.533875339,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,keych/turbat,yes,162,0.352173913,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,keych/turbat,no,298,0.647826087,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,jaffarabad,yes,188,0.383673469,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,jaffarabad,no,302,0.616326531,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,jhal magsi,yes,203,0.588405797,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,jhal magsi,no,142,0.411594203,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,bolan/kachhi,yes,215,0.458422175,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,bolan/kachhi,no,254,0.541577825,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,nasirabad,yes,230,0.491452991,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,nasirabad,no,238,0.508547009,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,chaghi,yes,210,0.494117647,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,chaghi,no,215,0.505882353,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,qilla abdullah,yes,333,0.563451777,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,qilla abdullah,no,258,0.436548223,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,nauski,yes,144,0.369230769,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,nauski,no,246,0.630769231,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,pashin,yes,217,0.466666667,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,pashin,no,248,0.533333333,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,quetta,yes,442,0.449643947,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,quetta,no,541,0.550356053,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,dera bugti,yes,144,0.328767123,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,dera bugti,no,294,0.671232877,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,harnai,yes,157,0.424324324,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,harnai,no,213,0.575675676,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,kohlu,yes,164,0.430446194,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,kohlu,no,217,0.569553806,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,sibbi,yes,162,0.42519685,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,sibbi,no,219,0.57480315,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,ziarat,yes,153,0.447368421,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,ziarat,no,189,0.552631579,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,barkhan,yes,194,0.48019802,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,barkhan,no,210,0.51980198,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,qilla saifullah,yes,205,0.461711712,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,qilla saifullah,no,239,0.538288288,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,loralai,yes,110,0.291005291,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,loralai,no,268,0.708994709,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,musa khel,yes,109,0.321533923,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,musa khel,no,230,0.678466077,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,sheani,yes,183,0.497282609,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,sheani,no,185,0.502717391,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,zhob,yes,203,0.455156951,"Did any delivery
                                                                        take place in the last 3 years"
balochistan,zhob,no,243,0.544843049,"Did any delivery
                                                                        take place in the last 3 years"
Ïslamabad,islamabad,yes,174,0.355102041,"Did any delivery
                                                                        take place in the last 3 years"
Ïslamabad,islamabad,no,316,0.644897959,"Did any delivery
                                                                        take place in the last 3 years"
kpk,bannu,yes,111,0.435294118,did she recieve any pre-natal care during last pregnancy?
kpk,bannu,no,144,0.564705882,did she recieve any pre-natal care during last pregnancy?
kpk,lakki marwat,yes,115,0.456349206,did she recieve any pre-natal care during last pregnancy?
kpk,lakki marwat,no,137,0.543650794,did she recieve any pre-natal care during last pregnancy?
kpk,d.i.khan,yes,126,0.473684211,did she recieve any pre-natal care during last pregnancy?
kpk,d.i.khan,no,140,0.526315789,did she recieve any pre-natal care during last pregnancy?
kpk,tank,yes,89,0.483695652,did she recieve any pre-natal care during last pregnancy?
kpk,tank,no,95,0.516304348,did she recieve any pre-natal care during last pregnancy?
kpk,abbottabad,yes,148,0.787234043,did she recieve any pre-natal care during last pregnancy?
kpk,abbottabad,no,40,0.212765957,did she recieve any pre-natal care during last pregnancy?
kpk,batagram,yes,125,0.520833333,did she recieve any pre-natal care during last pregnancy?
kpk,batagram,no,115,0.479166667,did she recieve any pre-natal care during last pregnancy?
kpk,haripur,yes,161,0.834196891,did she recieve any pre-natal care during last pregnancy?
kpk,haripur,no,32,0.165803109,did she recieve any pre-natal care during last pregnancy?
kpk,kohistan,yes,27,0.191489362,did she recieve any pre-natal care during last pregnancy?
kpk,kohistan,no,114,0.808510638,did she recieve any pre-natal care during last pregnancy?
kpk,manshera,yes,145,0.653153153,did she recieve any pre-natal care during last pregnancy?
kpk,manshera,no,77,0.346846847,did she recieve any pre-natal care during last pregnancy?
kpk,torgarh,yes,15,0.129310345,did she recieve any pre-natal care during last pregnancy?
kpk,torgarh,no,101,0.870689655,did she recieve any pre-natal care during last pregnancy?
kpk,hangu,yes,137,0.721052632,did she recieve any pre-natal care during last pregnancy?
kpk,hangu,no,53,0.278947368,did she recieve any pre-natal care during last pregnancy?
kpk,karak,yes,115,0.396551724,did she recieve any pre-natal care during last pregnancy?
kpk,karak,no,175,0.603448276,did she recieve any pre-natal care during last pregnancy?
kpk,kohat,yes,136,0.618181818,did she recieve any pre-natal care during last pregnancy?
kpk,kohat,no,84,0.381818182,did she recieve any pre-natal care during last pregnancy?
kpk,bonair,yes,163,0.56993007,did she recieve any pre-natal care during last pregnancy?
kpk,bonair,no,123,0.43006993,did she recieve any pre-natal care during last pregnancy?
kpk,chitral,yes,105,0.7,did she recieve any pre-natal care during last pregnancy?
kpk,chitral,no,45,0.3,did she recieve any pre-natal care during last pregnancy?
kpk,lower dir,yes,140,0.53030303,did she recieve any pre-natal care during last pregnancy?
kpk,lower dir,no,124,0.46969697,did she recieve any pre-natal care during last pregnancy?
kpk,malakand,yes,160,0.677966102,did she recieve any pre-natal care during last pregnancy?
kpk,malakand,no,76,0.322033898,did she recieve any pre-natal care during last pregnancy?
kpk,shangla,yes,126,0.594339623,did she recieve any pre-natal care during last pregnancy?
kpk,shangla,no,86,0.405660377,did she recieve any pre-natal care during last pregnancy?
kpk,swat,yes,176,0.615384615,did she recieve any pre-natal care during last pregnancy?
kpk,swat,no,110,0.384615385,did she recieve any pre-natal care during last pregnancy?
kpk,upper dir,yes,108,0.395604396,did she recieve any pre-natal care during last pregnancy?
kpk,upper dir,no,165,0.604395604,did she recieve any pre-natal care during last pregnancy?
kpk,mardan,yes,209,0.76,did she recieve any pre-natal care during last pregnancy?
kpk,mardan,no,66,0.24,did she recieve any pre-natal care during last pregnancy?
kpk,swabi,yes,119,0.613402062,did she recieve any pre-natal care during last pregnancy?
kpk,swabi,no,75,0.386597938,did she recieve any pre-natal care during last pregnancy?
kpk,charsada,yes,132,0.622641509,did she recieve any pre-natal care during last pregnancy?
kpk,charsada,no,80,0.377358491,did she recieve any pre-natal care during last pregnancy?
kpk,nowsehra,yes,193,0.768924303,did she recieve any pre-natal care during last pregnancy?
kpk,nowsehra,no,58,0.231075697,did she recieve any pre-natal care during last pregnancy?
kpk,peshawar,yes,318,0.755344418,did she recieve any pre-natal care during last pregnancy?
kpk,peshawar,no,103,0.244655582,did she recieve any pre-natal care during last pregnancy?
punjab,bhawanagar,yes,283,0.644646925,did she recieve any pre-natal care during last pregnancy?
punjab,bhawanagar,no,156,0.355353075,did she recieve any pre-natal care during last pregnancy?
punjab,bahawalpur,yes,343,0.680555556,did she recieve any pre-natal care during last pregnancy?
punjab,bahawalpur,no,161,0.319444444,did she recieve any pre-natal care during last pregnancy?
punjab,rahim yar khan,yes,412,0.691275168,did she recieve any pre-natal care during last pregnancy?
punjab,rahim yar khan,no,184,0.308724832,did she recieve any pre-natal care during last pregnancy?
punjab,d.g khan,yes,284,0.74151436,did she recieve any pre-natal care during last pregnancy?
punjab,d.g khan,no,99,0.25848564,did she recieve any pre-natal care during last pregnancy?
punjab,layyah,yes,109,0.652694611,did she recieve any pre-natal care during last pregnancy?
punjab,layyah,no,58,0.347305389,did she recieve any pre-natal care during last pregnancy?
punjab,muzaffar garh,yes,238,0.638069705,did she recieve any pre-natal care during last pregnancy?
punjab,muzaffar garh,no,135,0.361930295,did she recieve any pre-natal care during last pregnancy?
punjab,rajanpur,yes,212,0.677316294,did she recieve any pre-natal care during last pregnancy?
punjab,rajanpur,no,101,0.322683706,did she recieve any pre-natal care during last pregnancy?
punjab,chiniot,yes,179,0.785087719,did she recieve any pre-natal care during last pregnancy?
punjab,chiniot,no,49,0.214912281,did she recieve any pre-natal care during last pregnancy?
punjab,faisalabad,yes,580,0.707317073,did she recieve any pre-natal care during last pregnancy?
punjab,faisalabad,no,240,0.292682927,did she recieve any pre-natal care during last pregnancy?
punjab,jhang,yes,248,0.591885442,did she recieve any pre-natal care during last pregnancy?
punjab,jhang,no,171,0.408114558,did she recieve any pre-natal care during last pregnancy?
punjab,t.t singh,yes,284,0.823188406,did she recieve any pre-natal care during last pregnancy?
punjab,t.t singh,no,61,0.176811594,did she recieve any pre-natal care during last pregnancy?
punjab,gujranwala,yes,399,0.773255814,did she recieve any pre-natal care during last pregnancy?
punjab,gujranwala,no,117,0.226744186,did she recieve any pre-natal care during last pregnancy?
punjab,gujrat,yes,240,0.830449827,did she recieve any pre-natal care during last pregnancy?
punjab,gujrat,no,49,0.169550173,did she recieve any pre-natal care during last pregnancy?
punjab,hafaizabad,yes,151,0.629166667,did she recieve any pre-natal care during last pregnancy?
punjab,hafaizabad,no,89,0.370833333,did she recieve any pre-natal care during last pregnancy?
punjab,mandi bahauddin,yes,185,0.880952381,did she recieve any pre-natal care during last pregnancy?
punjab,mandi bahauddin,no,25,0.119047619,did she recieve any pre-natal care during last pregnancy?
punjab,narowal,yes,230,0.668604651,did she recieve any pre-natal care during last pregnancy?
punjab,narowal,no,114,0.331395349,did she recieve any pre-natal care during last pregnancy?
punjab,sialkot,yes,250,0.73964497,did she recieve any pre-natal care during last pregnancy?
punjab,sialkot,no,88,0.26035503,did she recieve any pre-natal care during last pregnancy?
punjab,kasur,yes,259,0.752906977,did she recieve any pre-natal care during last pregnancy?
punjab,kasur,no,85,0.247093023,did she recieve any pre-natal care during last pregnancy?
punjab,lahore,yes,825,0.910596026,did she recieve any pre-natal care during last pregnancy?
punjab,lahore,no,81,0.089403974,did she recieve any pre-natal care during last pregnancy?
punjab,nankana sahib,yes,138,0.826347305,did she recieve any pre-natal care during last pregnancy?
punjab,nankana sahib,no,29,0.173652695,did she recieve any pre-natal care during last pregnancy?
punjab,sheikhupura,yes,189,0.771428571,did she recieve any pre-natal care during last pregnancy?
punjab,sheikhupura,no,56,0.228571429,did she recieve any pre-natal care during last pregnancy?
punjab,khanewal,yes,227,0.727564103,did she recieve any pre-natal care during last pregnancy?
punjab,khanewal,no,85,0.272435897,did she recieve any pre-natal care during last pregnancy?
punjab,lodhrean,yes,132,0.650246305,did she recieve any pre-natal care during last pregnancy?
punjab,lodhrean,no,71,0.349753695,did she recieve any pre-natal care during last pregnancy?
